dataset,model,reg_type,penalty_transform,lambda,mlp_epochs,seed,run,best_valid,test_at_best_valid,penalty_dist,offdiag_cv,mlp_acc,cooc_oracle_dist,budget,n_prior_edges,config
amazon-computer,polynormer,mlp,none,0.05,500,42,1,86.4727,87.1320,0.0,0.16709640622138977,0.5523636341094971,0.6613256335258484,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.05,500,42,2,85.1273,87.1320,0.0,0.2055872529745102,0.54872727394104,0.6347713470458984,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.05,500,42,3,86.7273,87.7863,0.0,0.16161689162254333,0.541454553604126,0.6645188331604004,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.05,500,42,4,85.8182,86.8775,0.0,0.17731311917304993,0.5501818060874939,0.6469356417655945,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.05,500,42,5,86.6182,86.4776,0.0,0.2080688625574112,0.5476363301277161,0.6421014666557312,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.05,500,42,6,85.3818,86.6957,0.0,0.19332000613212585,0.5665454268455505,0.6306077837944031,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.05,500,42,7,86.0364,87.4591,0.0,0.17208851873874664,0.5476363301277161,0.6649656295776367,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.05,500,42,8,86.9818,87.9317,0.0,0.16278758645057678,0.5385454297065735,0.6655186414718628,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.05,500,42,9,86.6182,87.2410,0.0,0.17878445982933044,0.5389090776443481,0.641547441482544,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.1,,42,0,86.6545,88.3315,0.0,0.27231428027153015,,0.443560391664505,50,940,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.1,,42,1,87.2000,88.5133,0.0,0.2781810760498047,,0.4468441605567932,50,1028,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.1,,42,2,85.9636,88.1498,0.0,0.2691820561885834,,0.36734527349472046,50,1052,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.1,,42,3,86.2182,86.5140,0.0,0.275070458650589,,0.3656710386276245,50,992,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.1,,42,4,86.6182,88.0407,0.0,0.27248814702033997,,0.39423277974128723,50,952,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.1,,42,5,86.9455,87.1683,0.0,0.25240617990493774,,0.32934141159057617,50,810,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.1,,42,6,86.3273,87.3137,0.0,0.24086220562458038,,0.3390800356864929,50,806,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.1,,42,7,86.0727,88.0771,0.0,0.2840975522994995,,0.4100247025489807,50,1116,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.1,,42,8,87.2727,88.2952,0.0,0.22357134521007538,,0.27359965443611145,50,902,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.1,,42,9,85.9273,87.0956,0.0,0.2844735383987427,,0.3484777510166168,50,1140,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.1,500,42,0,86.5091,87.8226,0.0,0.17858804762363434,0.537818193435669,0.644640326499939,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.1,500,42,1,87.4545,88.7677,0.0,0.16709640622138977,0.5523636341094971,0.6613256335258484,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.1,500,42,2,84.8000,86.5503,0.0,0.2055872529745102,0.54872727394104,0.6347713470458984,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.1,500,42,3,85.9273,87.0956,0.0,0.16161689162254333,0.541454553604126,0.6645188331604004,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.1,500,42,4,86.0000,87.0229,0.0,0.17731311917304993,0.5501818060874939,0.6469356417655945,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.1,500,42,5,86.4364,87.3137,0.0,0.2080688625574112,0.5476363301277161,0.6421014666557312,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.1,500,42,6,87.1636,87.3137,0.0,0.19332000613212585,0.5665454268455505,0.6306077837944031,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.1,500,42,7,86.0000,87.0956,0.0,0.17208851873874664,0.5476363301277161,0.6649656295776367,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.1,500,42,8,86.8727,87.9680,0.0,0.16278758645057678,0.5385454297065735,0.6655186414718628,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.1,500,42,9,86.4364,88.0044,0.0,0.17878445982933044,0.5389090776443481,0.641547441482544,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.2,,42,0,86.5455,87.0956,0.0,0.27231428027153015,,0.443560391664505,50,940,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.2,,42,1,88.0727,88.5496,0.0,0.2781810760498047,,0.4468441605567932,50,1028,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.2,,42,2,86.3636,88.8768,0.0,0.2691820561885834,,0.36734527349472046,50,1052,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.2,,42,3,86.5091,86.0414,0.0,0.275070458650589,,0.3656710386276245,50,992,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.2,,42,4,85.8182,87.8590,0.0,0.27248814702033997,,0.39423277974128723,50,952,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.2,,42,5,87.0909,87.8590,0.0,0.25240617990493774,,0.32934141159057617,50,810,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.2,,42,6,87.2000,89.0222,0.0,0.24086220562458038,,0.3390800356864929,50,806,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.2,,42,7,85.5636,87.1320,0.0,0.2840975522994995,,0.4100247025489807,50,1116,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.2,,42,8,86.0727,87.6772,0.0,0.22357134521007538,,0.27359965443611145,50,902,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.2,,42,9,85.6364,86.3686,0.0,0.2844735383987427,,0.3484777510166168,50,1140,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.2,500,42,0,86.5455,87.6409,0.0,0.17858804762363434,0.537818193435669,0.644640326499939,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.2,500,42,1,87.5636,89.3857,0.0,0.16709640622138977,0.5523636341094971,0.6613256335258484,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.2,500,42,2,86.3273,88.6587,0.0,0.2055872529745102,0.54872727394104,0.6347713470458984,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.2,500,42,3,85.6000,86.2232,0.0,0.16161689162254333,0.541454553604126,0.6645188331604004,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.2,500,42,4,85.3455,86.2959,0.0,0.17731311917304993,0.5501818060874939,0.6469356417655945,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.2,500,42,5,87.2364,88.0044,0.0,0.2080688625574112,0.5476363301277161,0.6421014666557312,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.2,500,42,6,87.0545,87.9317,0.0,0.19332000613212585,0.5665454268455505,0.6306077837944031,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.2,500,42,7,85.7455,86.7684,0.0,0.17208851873874664,0.5476363301277161,0.6649656295776367,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.2,500,42,8,86.1818,87.7136,0.0,0.16278758645057678,0.5385454297065735,0.6655186414718628,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.2,500,42,9,85.8182,86.3322,0.0,0.17878445982933044,0.5389090776443481,0.641547441482544,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,oracle,none,0.01,,42,0,87.0545,88.2225,0.0,0.3486170470714569,,,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,oracle,none,0.01,,42,1,87.2727,88.9131,0.0,0.3486170470714569,,,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,oracle,none,0.01,,42,2,85.8909,88.2225,0.0,0.3486170470714569,,,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,oracle,none,0.01,,42,3,85.3818,86.4776,0.0,0.3486170470714569,,,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,oracle,none,0.01,,42,4,85.0909,86.4049,0.0,0.3486170470714569,,,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,oracle,none,0.01,,42,5,87.1273,87.2047,0.0,0.3486170470714569,,,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,oracle,none,0.01,,42,6,85.8909,86.8775,0.0,0.3486170470714569,,,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,oracle,none,0.01,,42,7,85.9636,87.1683,0.0,0.3486170470714569,,,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,oracle,none,0.01,,42,8,86.0727,87.0956,0.0,0.3486170470714569,,,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,oracle,none,0.01,,42,9,86.0364,87.3864,0.0,0.3486170470714569,,,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.4,,42,0,86.9455,87.5318,0.0,0.27231428027153015,,0.443560391664505,50,940,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.4,,42,1,87.1636,87.0592,0.0,0.2781810760498047,,0.4468441605567932,50,1028,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.4,,42,2,85.7091,87.6045,0.0,0.2691820561885834,,0.36734527349472046,50,1052,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.4,,42,3,85.5273,85.7143,0.0,0.275070458650589,,0.3656710386276245,50,992,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.4,,42,4,86.0000,86.9502,0.0,0.27248814702033997,,0.39423277974128723,50,952,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.4,,42,5,87.2000,88.1134,0.0,0.25240617990493774,,0.32934141159057617,50,810,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.4,,42,6,87.3091,87.6772,0.0,0.24086220562458038,,0.3390800356864929,50,806,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.4,,42,7,84.8000,85.3871,0.0,0.2840975522994995,,0.4100247025489807,50,1116,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.4,,42,8,85.8182,87.7136,0.0,0.22357134521007538,,0.27359965443611145,50,902,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,count,none,0.4,,42,9,87.7455,88.1498,0.0,0.2844735383987427,,0.3484777510166168,50,1140,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
amazon-computer,polynormer,mlp,none,0.4,500,42,0,86.5818,87.8953,0.0,0.17858804762363434,0.537818193435669,0.644640326499939,50,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0"
